,Year, County Code, Crop Name, Production, Unit,Price P/I ($), Price P/U,Total Value($)
1059,2019,111,KALE ,6410.0,Tons ,0.84,5393.45,34572000.0
1062,2019,7,KIWIFRUIT ,3090.0,Tons ,0.23,700.97,2166000.0
1063,2019,107,KIWIFRUIT ,25900.0,Tons ,0.06,1530.0,39627000.0
1064,2019,115,KIWIFRUIT ,5390.0,Tons ,0.45,2427.83,13086000.0
1067,2019,73,KUMQUATS ,216.0,Tons ,15.88,3430.56,741000.0
1070,2019,53,LEEKS ,8190.0,Tons ,0.18,1469.96,12039000.0
1071,2019,81,LEEKS ,912.0,Tons ,1.1,1001.1,913000.0
1074,2019,19,LEMONS ALL ,54300.0,Tons ,0.02,874.0,47458000.0
1075,2019,25,LEMONS ALL ,48200.0,Tons ,0.02,756.56,36466000.0
1076,2019,29,LEMONS ALL ,85700.0,Tons ,0.01,1187.58,101776000.0
1077,2019,53,LEMONS ALL ,37400.0,Tons ,0.03,1200.0,44880000.0
1078,2019,65,LEMONS ALL ,60700.0,Tons ,0.02,952.98,57846000.0
1079,2019,71,LEMONS ALL ,5630.0,Tons ,0.14,783.13,4409000.0
1080,2019,73,LEMONS ALL ,59000.0,Tons ,0.02,1303.61,76913000.0
1081,2019,79,LEMONS ALL ,29400.0,Tons ,0.02,727.07,21376000.0
1082,2019,83,LEMONS ALL ,32900.0,Tons ,0.01,477.26,15702000.0
1083,2019,107,LEMONS ALL ,184000.0,Tons ,0.01,1040.0,191360000.0
1084,2019,111,LEMONS ALL ,303000.0,Tons ,0.0,696.71,211104000.0
1089,2019,19,LETTUCE HEAD ,137000.0,Tons ,0.0,464.24,63601000.0
1090,2019,25,LETTUCE HEAD ,248000.0,Tons ,0.0,415.2,102970000.0
1091,2019,53,LETTUCE HEAD ,1027000.0,Tons ,0.0,500.57,514088000.0
1092,2019,65,LETTUCE HEAD ,38500.0,Tons ,0.02,829.45,31934000.0
1093,2019,69,LETTUCE HEAD ,17600.0,Tons ,0.02,360.23,6340000.0
1094,2019,79,LETTUCE HEAD ,43800.0,Tons ,0.01,534.75,23422000.0
1095,2019,83,LETTUCE HEAD ,116000.0,Tons ,0.01,700.61,81271000.0
1096,2019,87,LETTUCE HEAD ,33600.0,Tons ,0.01,414.4,13924000.0
1099,2019,25,LETTUCE LEAF ,135000.0,Tons ,0.01,811.13,109502000.0
1100,2019,53,LETTUCE LEAF ,150000.0,Tons ,0.01,933.41,140011000.0
1101,2019,79,LETTUCE LEAF ,10100.0,Tons ,0.07,695.35,7023000.0
1102,2019,83,LETTUCE LEAF ,77700.0,Tons ,0.01,921.04,71565000.0
1103,2019,87,LETTUCE LEAF ,26500.0,Tons ,0.02,551.7,14620000.0
1104,2019,111,LETTUCE LEAF ,11300.0,Tons ,0.22,2477.08,27991000.0
1107,2019,25,LETTUCE ROMAINE ,140000.0,Tons ,0.0,430.76,60307000.0
1108,2019,53,LETTUCE ROMAINE ,942000.0,Tons ,0.0,737.54,694765000.0
1109,2019,65,LETTUCE ROMAINE ,23800.0,Tons ,0.03,661.01,15732000.0
1110,2019,69,LETTUCE ROMAINE ,35400.0,Tons ,0.01,490.28,17356000.0
1111,2019,111,LETTUCE ROMAINE ,18600.0,Tons ,0.01,193.49,3599000.0
1114,2019,19,LETTUCE UNSPECIFIED ,72100.0,Tons ,0.02,1350.28,97355000.0
1115,2019,49,LETTUCE UNSPECIFIED ,546.0,Tons ,4.32,2360.81,1289000.0
1116,2019,71,LETTUCE UNSPECIFIED ,739.0,Tons ,0.92,676.59,500000.0
1117,2019,85,LETTUCE UNSPECIFIED ,25000.0,Tons ,0.03,732.88,18322000.0
1120,2019,73,LIMES ALL ,1100.0,Tons ,1.73,1905.45,2096000.0
1198,2019,19,MELONS CANTALOUPE ,196000.0,Tons ,0.0,328.0,64288000.0
1199,2019,25,MELONS CANTALOUPE ,60600.0,Tons ,0.01,352.05,21334000.0
1200,2019,47,MELONS CANTALOUPE ,32200.0,Tons ,0.01,212.98,6858000.0
1201,2019,65,MELONS CANTALOUPE ,13400.0,Tons ,0.03,434.18,5818000.0
1208,2019,19,MELONS HONEYDEW ,118000.0,Tons ,0.0,474.0,55932000.0
1209,2019,25,MELONS HONEYDEW ,17300.0,Tons ,0.03,486.18,8411000.0
1210,2019,65,MELONS HONEYDEW ,4300.0,Tons ,0.14,597.67,2570000.0
1213,2019,19,MELONS UNSPECIFIED ,30100.0,Tons ,0.02,531.0,15983000.0
1214,2019,47,MELONS UNSPECIFIED ,3900.0,Tons ,0.09,335.9,1310000.0
1215,2019,65,MELONS UNSPECIFIED ,25700.0,Tons ,0.02,432.8,11123000.0
1216,2019,77,MELONS UNSPECIFIED ,37000.0,Tons ,0.0,134.3,4969000.0
1220,2019,19,MELONS WATERMELON ,65200.0,Tons ,0.01,881.0,57441000.0
1221,2019,25,MELONS WATERMELON ,19900.0,Tons ,0.02,352.56,7016000.0
1222,2019,29,MELONS WATERMELON ,57900.0,Tons ,0.01,391.88,22690000.0
1223,2019,65,MELONS WATERMELON ,12200.0,Tons ,0.02,260.25,3175000.0
1224,2019,71,MELONS WATERMELON ,1150.0,Tons ,0.41,470.43,541000.0
1225,2019,77,MELONS WATERMELON ,102000.0,Tons ,0.0,324.42,33091000.0
1253,2019,49,MINT ,77.0,Tons ,519.65,40012.99,3081000.0
1254,2019,89,MINT ,48600.0,Lbs ,0.0,19.05,926000.0
1255,2019,93,MINT ,22.0,Tons ,2061.98,45363.64,998000.0
1260,2019,53,MUSHROOMS ,22900.0,Tons ,0.17,3791.97,86836000.0
1261,2019,85,MUSHROOMS ,16500.0,Tons ,0.29,4766.42,78646000.0
1264,2019,13,NECTARINES ,140.0,Tons ,23.06,3228.57,452000.0
1265,2019,19,NECTARINES ,101000.0,Tons ,0.01,1260.0,127260000.0
1266,2019,31,NECTARINES ,11900.0,Tons ,0.12,1403.78,16705000.0
1268,2019,107,NECTARINES ,87800.0,Tons ,0.02,1650.0,144870000.0
1291,2019,93,NURSERY PLANTS STRAWBERRY ,953000.0,Thou ,0.0,140.12,133535000.0
1394,2019,21,OATS GRAIN ,10100.0,Tons ,0.02,162.28,1639000.0
1395,2019,65,OATS GRAIN ,170.0,Tons ,1.33,225.29,38300.0
1396,2019,67,OATS GRAIN ,2830.0,Tons ,0.05,133.92,379000.0
1397,2019,93,OATS GRAIN ,1660.0,Tons ,0.1,169.28,281000.0
1398,2019,97,OATS GRAIN ,795.0,Tons ,0.35,275.47,219000.0
1401,2019,65,OKRA ,6330.0,Tons ,0.15,959.56,6074000.0
1404,2019,7,OLIVES ,5420.0,Tons ,0.13,729.34,3953000.0
1405,2019,9,OLIVES ,7.0,Tons ,83.88,587.14,4110.0
1406,2019,11,OLIVES ,1420.0,Tons ,0.51,728.87,1035000.0
1407,2019,13,OLIVES ,519.0,Tons ,1.74,905.59,470000.0
1409,2019,21,OLIVES ,48000.0,Tons ,0.02,992.4,47635000.0
1410,2019,39,OLIVES ,2030.0,Tons ,0.45,908.37,1844000.0
1411,2019,55,OLIVES ,418.0,Tons ,2.25,940.19,393000.0
1412,2019,69,OLIVES ,418.0,Tons ,1.91,799.04,334000.0
1413,2019,77,OLIVES ,28100.0,Tons ,0.03,732.21,20575000.0
1414,2019,95,OLIVES ,308.0,Tons ,7.66,2360.39,727000.0
1416,2019,101,OLIVES ,2540.0,Tons ,0.22,567.72,1442000.0
1417,2019,103,OLIVES ,49500.0,Tons ,0.02,913.35,45211000.0
1418,2019,107,OLIVES ,57200.0,Tons ,0.02,1090.0,62348000.0
1419,2019,113,OLIVES ,20300.0,Tons ,0.04,732.02,14860000.0
1422,2019,19,ONIONS ,309000.0,Tons ,0.0,575.0,177675000.0
1423,2019,25,ONIONS ,292000.0,Tons ,0.0,154.99,45257000.0
1424,2019,29,ONIONS ,183000.0,Tons ,0.0,373.09,68275000.0
1425,2019,49,ONIONS ,43800.0,Tons ,0.0,160.02,7009000.0
1426,2019,53,ONIONS ,59000.0,Tons ,0.01,617.0,36403000.0
1427,2019,65,ONIONS ,79500.0,Tons ,0.0,165.89,13188000.0
1428,2019,71,ONIONS ,611.0,Tons ,0.89,541.73,331000.0
1429,2019,77,ONIONS ,56300.0,Tons ,0.01,303.21,17071000.0
1430,2019,85,ONIONS ,660.0,Tons ,0.56,369.7,244000.0
1431,2019,93,ONIONS ,39700.0,Tons ,0.0,174.89,6943000.0
1436,2019,19,ORANGES NAVEL ,635000.0,Tons ,0.0,322.18,204587000.0
1437,2019,29,ORANGES NAVEL ,391000.0,Tons ,0.0,765.83,299441000.0
1438,2019,65,ORANGES NAVEL ,20300.0,Tons ,0.02,355.52,7217000.0
1439,2019,71,ORANGES NAVEL ,6520.0,Tons ,0.06,421.78,2750000.0
1440,2019,107,ORANGES NAVEL ,1213000.0,Tons ,0.0,610.47,740498000.0
1441,2019,111,ORANGES NAVEL ,6560.0,Tons ,0.06,400.3,2626000.0
1444,2019,39,ORANGES UNSPECIFIED ,31300.0,Tons ,0.02,647.67,20272000.0
1445,2019,73,ORANGES UNSPECIFIED ,59000.0,Tons ,0.01,710.88,41942000.0
1448,2019,19,ORANGES VALENCIA ,42900.0,Tons ,0.01,616.04,26428000.0
1449,2019,29,ORANGES VALENCIA ,84500.0,Tons ,0.01,617.75,52200000.0
1450,2019,65,ORANGES VALENCIA ,10000.0,Tons ,0.06,586.6,5866000.0
1451,2019,71,ORANGES VALENCIA ,6000.0,Tons ,0.04,262.83,1577000.0
1452,2019,107,ORANGES VALENCIA ,306000.0,Tons ,0.0,591.33,180948000.0
1453,2019,111,ORANGES VALENCIA ,34300.0,Tons ,0.01,466.41,15998000.0
1458,2019,53,PARSLEY ,2680.0,Tons ,0.54,1460.07,3913000.0
1459,2019,111,PARSLEY ,17000.0,Tons ,0.06,1008.35,17142000.0
1570,2019,19,PEACHES CLINGSTONE ,39400.0,Tons ,0.01,485.0,19109000.0
1571,2019,31,PEACHES CLINGSTONE ,14600.0,Tons ,0.03,480.75,7019000.0
1572,2019,39,PEACHES CLINGSTONE ,5650.0,Tons ,0.09,500.35,2827000.0
1573,2019,47,PEACHES CLINGSTONE ,31000.0,Tons ,0.02,482.13,14946000.0
1574,2019,77,PEACHES CLINGSTONE ,20000.0,Tons ,0.02,492.3,9846000.0
1575,2019,99,PEACHES CLINGSTONE ,49000.0,Tons ,0.01,463.0,22687000.0
1576,2019,101,PEACHES CLINGSTONE ,105000.0,Tons ,0.0,476.04,49984000.0
1577,2019,107,PEACHES CLINGSTONE ,21500.0,Tons ,0.02,490.0,10535000.0
1578,2019,115,PEACHES CLINGSTONE ,45900.0,Tons ,0.01,484.6,22243000.0
1580,2019,19,PEACHES FREESTONE ,151000.0,Tons ,0.01,1158.0,174858000.0
1581,2019,31,PEACHES FREESTONE ,20400.0,Tons ,0.06,1250.0,25500000.0
1582,2019,39,PEACHES FREESTONE ,5580.0,Tons ,0.08,454.3,2535000.0
1583,2019,47,PEACHES FREESTONE ,24200.0,Tons ,0.02,456.65,11051000.0
1584,2019,77,PEACHES FREESTONE ,20000.0,Tons ,0.02,384.2,7684000.0
1585,2019,99,PEACHES FREESTONE ,4610.0,Tons ,0.19,880.04,4057000.0
1586,2019,107,PEACHES FREESTONE ,176000.0,Tons ,0.01,1473.17,259278000.0
1589,2019,7,PEACHES UNSPECIFIED ,23200.0,Tons ,0.02,473.97,10996000.0
1590,2019,13,PEACHES UNSPECIFIED ,609.0,Tons ,5.04,3067.32,1868000.0
1591,2019,17,PEACHES UNSPECIFIED ,355.0,Tons ,12.68,4501.41,1598000.0
1592,2019,61,PEACHES UNSPECIFIED ,143.0,Tons ,13.94,1993.01,285000.0
1593,2019,65,PEACHES UNSPECIFIED ,128.0,Tons ,15.69,2007.81,257000.0
1599,2019,17,PEARS ASIAN ,240.0,Tons ,17.08,4100.0,984000.0
1602,2019,17,PEARS BARTLETT ,268.0,Tons ,14.93,4000.0,1072000.0
1603,2019,33,PEARS BARTLETT ,24700.0,Tons ,0.02,545.63,13477000.0
1604,2019,45,PEARS BARTLETT ,14900.0,Tons ,0.04,529.26,7886000.0
1607,2019,19,PEARS UNSPECIFIED ,11400.0,Tons ,0.11,1252.98,14284000.0
1608,2019,33,PEARS UNSPECIFIED ,1280.0,Tons ,0.72,921.09,1179000.0
1609,2019,45,PEARS UNSPECIFIED ,1580.0,Tons ,0.64,1004.43,1587000.0
1610,2019,61,PEARS UNSPECIFIED ,17.0,Tons ,237.02,4029.41,68500.0
1611,2019,67,PEARS UNSPECIFIED ,81700.0,Tons ,0.0,296.94,24260000.0
1612,2019,77,PEARS UNSPECIFIED ,420.0,Tons ,0.91,383.33,161000.0
1613,2019,107,PEARS UNSPECIFIED ,4540.0,Tons ,0.19,870.04,3950000.0
1617,2019,81,PEAS GREEN UNSPECIFIED ,214.0,Tons ,8.84,1892.52,405000.0
1620,2019,21,PECANS ,507.0,Tons ,7.49,3798.82,1926000.0
1621,2019,107,PECANS ,629.0,Tons ,7.95,5000.0,3145000.0
1624,2019,19,PEPPERS BELL ,35800.0,Tons ,0.02,778.99,27888000.0
1625,2019,29,PEPPERS BELL ,33700.0,Tons ,0.03,1154.24,38898000.0
1626,2019,53,PEPPERS BELL ,11000.0,Tons ,0.04,406.0,4466000.0
1627,2019,65,PEPPERS BELL ,99900.0,Tons ,0.01,732.79,73206000.0
1628,2019,71,PEPPERS BELL ,127.0,Tons ,11.28,1433.07,182000.0
1629,2019,77,PEPPERS BELL ,10300.0,Tons ,0.04,434.47,4475000.0
1630,2019,85,PEPPERS BELL ,31600.0,Tons ,0.01,382.31,12081000.0
1631,2019,111,PEPPERS BELL ,119000.0,Tons ,0.0,360.34,42880000.0
1634,2019,19,PEPPERS CHILI HOT ,24900.0,Tons ,0.03,800.0,19920000.0
1635,2019,85,PEPPERS CHILI HOT ,11800.0,Tons ,0.04,529.92,6253000.0
1638,2019,19,PERSIMMONS ,7730.0,Tons ,0.11,861.97,6663000.0
1639,2019,71,PERSIMMONS ,24.0,Tons ,251.74,6041.67,145000.0
1640,2019,73,PERSIMMONS ,826.0,Tons ,2.49,2058.11,1700000.0
1641,2019,85,PERSIMMONS ,142.0,Tons ,10.56,1500.0,213000.0
1642,2019,107,PERSIMMONS ,6800.0,Tons ,0.12,802.94,5460000.0
1650,2019,7,PISTACHIOS ,794.0,Tons ,4.91,3900.5,3097000.0
1651,2019,19,PISTACHIOS ,160000.0,Tons ,0.03,4129.0,660640000.0
1652,2019,21,PISTACHIOS ,1800.0,Tons ,2.05,3692.78,6647000.0
1653,2019,29,PISTACHIOS ,157000.0,Tons ,0.04,5647.78,886702000.0
1654,2019,31,PISTACHIOS ,38500.0,Tons ,0.12,4716.7,181593000.0
1655,2019,39,PISTACHIOS ,43900.0,Tons ,0.1,4366.01,191668000.0
1656,2019,47,PISTACHIOS ,5970.0,Tons ,0.73,4377.72,26135000.0
1657,2019,71,PISTACHIOS ,71.0,Tons ,74.99,5323.94,378000.0
1658,2019,77,PISTACHIOS ,435.0,Tons ,9.58,4167.82,1813000.0
1659,2019,107,PISTACHIOS ,87200.0,Tons ,0.04,3750.0,327000000.0
1660,2019,113,PISTACHIOS ,5910.0,Tons ,0.56,3290.02,19444000.0
1663,2019,19,PLUMCOTS ,14700.0,Tons ,0.1,1418.03,20845000.0
1666,2019,13,PLUMS ,169.0,Tons ,16.18,2733.73,462000.0
1667,2019,17,PLUMS ,56.0,Tons ,67.92,3803.57,213000.0
1668,2019,19,PLUMS ,95400.0,Tons ,0.01,1186.0,113144000.0
1669,2019,31,PLUMS ,16900.0,Tons ,0.08,1291.01,21818000.0
1670,2019,107,PLUMS ,65900.0,Tons ,0.02,1230.0,81057000.0
1673,2019,7,PLUMS DRIED ,17800.0,Tons ,0.08,1396.07,24850000.0
1674,2019,11,PLUMS DRIED ,1790.0,Tons ,1.2,2150.84,3850000.0
1675,2019,19,PLUMS DRIED ,5890.0,Tons ,0.36,2101.02,12375000.0
1676,2019,21,PLUMS DRIED ,11500.0,Tons ,0.15,1743.65,20052000.0
1677,2019,39,PLUMS DRIED ,3990.0,Tons ,0.52,2070.93,8263000.0
1678,2019,47,PLUMS DRIED ,1960.0,Tons ,1.08,2116.33,4148000.0
1679,2019,61,PLUMS DRIED ,17.0,Tons ,139.79,2376.47,40400.0
1680,2019,95,PLUMS DRIED ,2510.0,Tons ,0.66,1654.58,4153000.0
1681,2019,101,PLUMS DRIED ,33000.0,Tons ,0.06,1899.73,62691000.0
1682,2019,103,PLUMS DRIED ,11800.0,Tons ,0.17,1973.05,23282000.0
1683,2019,107,PLUMS DRIED ,9230.0,Tons ,0.19,1750.05,16153000.0
1684,2019,113,PLUMS DRIED ,5200.0,Tons ,0.32,1680.0,8736000.0
1685,2019,115,PLUMS DRIED ,16500.0,Tons ,0.09,1546.79,25522000.0
1688,2019,19,POMEGRANATES ,28900.0,Tons ,0.03,782.01,22600000.0
1689,2019,65,POMEGRANATES ,47.0,Tons ,17.56,825.53,38800.0
1690,2019,71,POMEGRANATES ,15.0,Tons ,320.0,4800.0,72000.0
1691,2019,107,POMEGRANATES ,10400.0,Tons ,0.3,3160.0,32864000.0
1694,2019,25,POTATOES ALL ,23100.0,Tons ,0.02,525.5,12139000.0
1695,2019,29,POTATOES ALL ,321000.0,Tons ,0.0,297.29,95430000.0
1696,2019,49,POTATOES ALL ,191000.0,Tons ,0.0,165.07,31528000.0
1697,2019,65,POTATOES ALL ,25500.0,Tons ,0.01,245.41,6258000.0
1698,2019,77,POTATOES ALL ,96000.0,Tons ,0.0,344.22,33045000.0
1699,2019,93,POTATOES ALL ,81100.0,Cwt ,0.0,200.96,16298000.0
1702,2019,93,POTATOES SEED ,29300.0,Cwt ,0.0,13.99,410000.0
1704,2019,47,POTATOES SWEET ,229000.0,Tons ,0.0,1026.04,234964000.0
1705,2019,99,POTATOES SWEET ,28900.0,Tons ,0.02,493.01,14248000.0
1718,2019,71,PUMPKINS ,1440.0,Tons ,0.29,424.31,611000.0
1719,2019,77,PUMPKINS ,59900.0,Tons ,0.01,414.04,24801000.0
1720,2019,81,PUMPKINS ,1340.0,Tons ,0.76,1015.67,1361000.0
1721,2019,99,PUMPKINS ,6260.0,Tons ,0.07,413.74,2590000.0
1722,2019,111,PUMPKINS ,3710.0,Tons ,0.1,365.77,1357000.0
1727,2019,107,QUINCE ,780.0,Tons ,2.51,1960.26,1529000.0
1734,2019,53,RADISHES ,2230.0,Tons ,0.45,1000.0,2230000.0
1735,2019,65,RADISHES ,1690.0,Tons ,0.18,301.78,510000.0
1736,2019,71,RADISHES ,283.0,Tons ,2.35,664.31,188000.0
1737,2019,111,RADISHES ,17100.0,Tons ,0.04,707.78,12103000.0
1742,2019,7,RICE MILLING ,426000.0,Tons ,0.0,389.81,166061000.0
1743,2019,11,RICE MILLING ,642000.0,Tons ,0.0,436.46,280208000.0
1744,2019,21,RICE MILLING ,369000.0,Tons ,0.0,348.75,128687000.0
1745,2019,61,RICE MILLING ,55800.0,Tons ,0.01,461.77,25767000.0
1746,2019,67,RICE MILLING ,33100.0,Tons ,0.01,382.9,12674000.0
1747,2019,77,RICE MILLING ,19700.0,Tons ,0.02,343.5,6767000.0
1748,2019,101,RICE MILLING ,531000.0,Tons ,0.0,403.29,214145000.0
1749,2019,113,RICE MILLING ,146000.0,Tons ,0.0,391.0,57086000.0
1750,2019,115,RICE MILLING ,154000.0,Tons ,0.0,382.86,58960000.0
1753,2019,7,RICE SEED ,25900.0,Tons ,0.02,420.31,10886000.0
1754,2019,11,RICE SEED ,48100.0,Tons ,0.01,359.79,17306000.0
1755,2019,21,RICE SEED ,12400.0,Tons ,0.03,419.11,5197000.0
1756,2019,101,RICE SEED ,21800.0,Tons ,0.02,399.91,8718000.0
1758,2019,35,RICE WILD ,1640.0,Tons ,1.05,1715.24,2813000.0
1759,2019,49,RICE WILD ,2790.0,Tons ,0.37,1041.58,2906000.0
1760,2019,89,RICE WILD ,4410.0,Tons ,0.23,1019.27,4495000.0
1767,2019,93,RYE SEED ,158.0,Tons ,1.67,263.92,41700.0
1769,2019,67,RYEGRASS PERENNIAL ALL ,15200.0,Tons ,0.0,70.07,1065000.0
1771,2019,11,SAFFLOWER ,1090.0,Tons ,0.38,414.68,452000.0
1772,2019,67,SAFFLOWER ,2370.0,Tons ,0.18,419.41,994000.0
1773,2019,77,SAFFLOWER ,4820.0,Tons ,0.09,424.69,2047000.0
1774,2019,95,SAFFLOWER ,5640.0,Tons ,0.07,421.1,2375000.0
1775,2019,101,SAFFLOWER ,1820.0,Tons ,0.22,393.41,716000.0
1776,2019,113,SAFFLOWER ,4680.0,Tons ,0.09,429.91,2012000.0
1779,2019,53,SALAD GREENS MISC. ,24800.0,Tons ,0.04,916.01,22717000.0
1780,2019,85,SALAD GREENS MISC. ,4190.0,Tons ,0.27,1111.93,4659000.0
1783,2019,19,SEED ALFALFA ,707.0,Tons ,8.63,6100.42,4313000.0
1784,2019,25,SEED ALFALFA ,9550.0,Tons ,0.53,5101.78,48722000.0
1787,2019,25,SEED BERMUDA GRASS ,1790.0,Tons ,4.87,8721.23,15611000.0
1800,2019,29,SEED VEGETABLE & VINECROP ,3030.0,Tons ,0.68,2062.38,6249000.0
1847,2019,19,SILAGE ,151000.0,Tons ,0.0,51.0,7701000.0
1848,2019,21,SILAGE ,49700.0,Tons ,0.0,32.03,1592000.0
1849,2019,29,SILAGE ,1715000.0,Tons ,0.0,41.93,71917000.0
1850,2019,31,SILAGE ,936000.0,Tons ,0.0,38.86,36370000.0
1851,2019,39,SILAGE ,397000.0,Tons ,0.0,38.53,15297000.0
1852,2019,41,SILAGE ,18500.0,Tons ,0.0,55.51,1027000.0
1853,2019,47,SILAGE ,1280000.0,Tons ,0.0,31.49,40310000.0
1854,2019,67,SILAGE ,66700.0,Tons ,0.0,21.5,1434000.0
1855,2019,71,SILAGE ,5340.0,Tons ,0.02,121.54,649000.0
1856,2019,77,SILAGE ,941000.0,Tons ,0.0,37.12,34934000.0
1857,2019,97,SILAGE ,36000.0,Tons ,0.0,39.78,1432000.0
1859,2019,107,SILAGE ,2836000.0,Tons ,0.0,45.18,128139000.0
1862,2019,77,SORGHUM GRAIN ,3500.0,Tons ,0.07,228.0,798000.0
1865,2019,31,SORGHUM SILAGE ,388000.0,Tons ,0.0,40.02,15529000.0
1866,2019,65,SORGHUM SILAGE ,3500.0,Tons ,0.03,119.14,417000.0
1867,2019,71,SORGHUM SILAGE ,9200.0,Tons ,0.01,61.85,569000.0
1870,2019,53,SPICES AND HERBS ,8740.0,Tons ,0.18,1559.95,13634000.0
1871,2019,65,SPICES AND HERBS ,11900.0,Tons ,0.04,530.42,6312000.0
1872,2019,71,SPICES AND HERBS ,485.0,Tons ,10.97,5321.65,2581000.0
1873,2019,73,SPICES AND HERBS ,1640.0,Tons ,3.89,6371.95,10450000.0
1876,2019,53,SPINACH FOOD SERVICE ,114000.0,Tons ,0.01,960.0,109440000.0
1878,2019,53,SPINACH FRESH MARKET ,13000.0,Tons ,0.1,1360.0,17680000.0
1880,2019,25,SPINACH UNSPECIFIED ,53500.0,Tons ,0.02,1082.77,57928000.0
1881,2019,65,SPINACH UNSPECIFIED ,22900.0,Tons ,0.04,817.07,18711000.0
1882,2019,69,SPINACH UNSPECIFIED ,22000.0,Tons ,0.09,1999.09,43980000.0
1883,2019,83,SPINACH UNSPECIFIED ,11500.0,20lb ,0.1,1199.74,13797000.0
1884,2019,85,SPINACH UNSPECIFIED ,8600.0,Tons ,0.11,986.28,8482000.0
1885,2019,111,SPINACH UNSPECIFIED ,11000.0,Tons ,0.12,1286.18,14148000.0
1890,2019,19,SQUASH ,17200.0,Tons ,0.05,859.01,14775000.0
1891,2019,53,SQUASH ,1100.0,Tons ,0.54,595.45,655000.0
1892,2019,65,SQUASH ,3090.0,Tons ,0.23,714.56,2208000.0
1893,2019,71,SQUASH ,455.0,Tons ,2.25,1021.98,465000.0
1894,2019,73,SQUASH ,3580.0,Tons ,0.42,1499.72,5369000.0
1895,2019,77,SQUASH ,9700.0,Tons ,0.05,512.58,4972000.0
1896,2019,83,SQUASH ,22400.0,26lb ,0.02,504.42,11299000.0
1897,2019,85,SQUASH ,2530.0,Tons ,0.2,498.02,1260000.0
1906,2019,25,SUGAR BEETS ,1200000.0,Tons ,0.0,51.71,62050000.0
1908,2019,11,SUNFLOWER SEED PLANTING ,3570.0,Tons ,0.81,2876.47,10269000.0
1909,2019,21,SUNFLOWER SEED PLANTING ,2060.0,Tons ,1.47,3037.38,6257000.0
1910,2019,95,SUNFLOWER SEED PLANTING ,5300.0,Tons ,0.56,2955.85,15666000.0
1911,2019,101,SUNFLOWER SEED PLANTING ,5160.0,Tons ,0.55,2815.7,14529000.0
1914,2019,53,SWISS CHARD ,9370.0,Tons ,0.14,1310.03,12275000.0
1917,2019,25,TANGELOS ,3870.0,Tons ,0.12,458.91,1776000.0
1918,2019,65,TANGELOS ,1160.0,Tons ,0.79,912.07,1058000.0
1919,2019,71,TANGELOS ,29.0,Tons ,59.45,1724.14,50000.0
1922,2019,19,TANGERINES & MANDARINS ,176000.0,Tons ,0.01,1360.0,239360000.0
1923,2019,25,TANGERINES & MANDARINS ,6650.0,Tons ,0.07,453.38,3015000.0
1924,2019,29,TANGERINES & MANDARINS ,325000.0,Tons ,0.0,1500.31,487602000.0
1925,2019,61,TANGERINES & MANDARINS ,1300.0,Tons ,2.0,2600.0,3380000.0
1926,2019,65,TANGERINES & MANDARINS ,14300.0,Tons ,0.12,1695.24,24242000.0
1927,2019,73,TANGERINES & MANDARINS ,10600.0,Tons ,0.12,1236.79,13110000.0
1928,2019,107,TANGERINES & MANDARINS ,437000.0,Tons ,0.0,1260.0,550620000.0
1929,2019,111,TANGERINES & MANDARINS ,9960.0,Tons ,0.11,1094.18,10898000.0
1936,2019,19,TOMATOES FRESH MARKET ,132000.0,Tons ,0.0,165.0,21780000.0
1937,2019,39,TOMATOES FRESH MARKET ,15300.0,Tons ,0.03,473.99,7252000.0
1938,2019,47,TOMATOES FRESH MARKET ,112000.0,Tons ,0.0,453.45,50786000.0
1939,2019,69,TOMATOES FRESH MARKET ,11300.0,Tons ,0.13,1416.19,16003000.0
1940,2019,77,TOMATOES FRESH MARKET ,18900.0,Tons ,0.02,447.67,8461000.0
1941,2019,85,TOMATOES FRESH MARKET ,19000.0,Tons ,0.03,563.05,10698000.0
1944,2019,11,TOMATOES PROCESSING ,629000.0,Tons ,0.0,71.98,45276000.0
1945,2019,19,TOMATOES PROCESSING ,3897000.0,Tons ,0.0,73.0,284481000.0
1946,2019,21,TOMATOES PROCESSING ,83800.0,Tons ,0.0,80.98,6786000.0
1947,2019,29,TOMATOES PROCESSING ,288000.0,Tons ,0.0,79.87,23002000.0
1948,2019,31,TOMATOES PROCESSING ,1597000.0,Tons ,0.0,74.38,118784000.0
1949,2019,39,TOMATOES PROCESSING ,215000.0,Tons ,0.0,76.83,16519000.0
1950,2019,47,TOMATOES PROCESSING ,1021000.0,Tons ,0.0,74.44,76004000.0
1951,2019,67,TOMATOES PROCESSING ,63700.0,Tons ,0.0,75.67,4820000.0
1952,2019,77,TOMATOES PROCESSING ,1021000.0,Tons ,0.0,78.29,79931000.0
1953,2019,85,TOMATOES PROCESSING ,26600.0,Tons ,0.0,79.1,2104000.0
1954,2019,95,TOMATOES PROCESSING ,490000.0,Tons ,0.0,75.59,37041000.0
1955,2019,101,TOMATOES PROCESSING ,680000.0,Tons ,0.0,75.98,51666000.0
1956,2019,113,TOMATOES PROCESSING ,1415000.0,Tons ,0.0,76.0,107540000.0
1958,2019,13,TOMATOES UNSPECIFIED ,184000.0,Tons ,0.0,59.66,10977000.0
1959,2019,65,TOMATOES UNSPECIFIED ,5960.0,Tons ,0.07,440.1,2623000.0
